Br *-Br
CC(C)C=O *-C-C(-*)(-C)-C(-*)=O
CC(C)C=O *-C(=O)-C(-C)-C(-*)-*
CC(C)C=O *-C-C(-*)(-C-*)-C(-*)=O
CC(C)C=O *-C(=O)-C(-C#*)-C(-*)-*
CC(C)C=O *-C(=O)-C(-C#*)-C#*
CC(C)C=O *-C-C(-C(-*)=O)-C(-*)-*
CC(C)C=O *-C-C(-C-*)-C(-*)=O
CC(C)C=O *-C(=O)-C(-*)(-C)-C#*
CC(C)C=O *-C(=O)-C(-C(-*)(-*)-*)-C(-*)(-*)-*
CC(C)C=O *-C-C(-C)-C(-*)=O
CC(C)C=O *-C(=O)-C(-*)(-C)-C(-*)(-*)-*
CC(C)C=O *-C(=O)-C(-*)(-C(-*)(-*)-*)-C(-*)(-*)-*
CC(C)C=O *-C(=*)-C(-C(-*)=O)-C(-*)-*
CC(C)C=O *-C(=O)-C(-C#*)-C=*
CC(C)C=O *-C-C(-C#*)-C(-*)=O
CC(C)C=O *-C-C(-C(-*)=*)-C(-*)=O
CC(C)C=O *-C-C(-C(-*)=O)-C(-*)(-*)-*
CCNC(=O)C(C)C *-C(-C)-N-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C-N-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C(-*)-N-C(=O)-C(-*)(-C)-C-*
CCNC(=O)C(C)C *-C-C-N-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C(-N-C(=O)-C(-*)(-C)-C)-C(-*)(-*)-*
CCNC(=O)C(C)C *-C(-N-C(=O)-C(-C)-C)-C(-*)(-*)-*
CCNC(=O)C(C)C *-C(-C)-N(-*)-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C-N(-*)-C(=O)-C(-C-*)-C-*
CCNC(=O)C(C)C *-C-C-N(-*)-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C(-*)-N-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C-C=*
CCNC(=O)C(C)C *-C-C-N(-*)-C(=O)-C(-C)-C-*
CCNC(=O)C(C)C *-C-C(-*)-N-C(=O)-C(-C)-C-*
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C-C(-*)-*
CCNC(=O)C(C)C *-C-C-N-C(=O)-C(-C)-C-*
CCNC(=O)C(C)C *-C(-C)-N-C(=O)-C(-C(-*)(-*)-*)-C(-*)(-*)-*
CCNC(=O)C(C)C *-C-C-N-C(=O)-C(-C(-*)(-*)-*)-C(-*)(-*)-*
CCNC(=O)C(C)C *-C(-*)-C-N-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C(-C)-N(-*)-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C-C-N(-*)-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C-C(-*)-N-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C-N-C(=O)-C(-C-*)-C-*
CCNC(=O)C(C)C *-C-C(-*)-N-C(=O)-C(-C-*)-C-*
CCNC(=O)C(C)C *-C(-C)-N-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C(-*)-C-N(-*)-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C-N-C(=O)-C(-*)(-C)-C(-*)(-*)-*
CCNC(=O)C(C)C *-C-C(-*)-N(-*)-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C-C-N-C(=O)-C(-*)(-C)-C-*
CCNC(=O)C(C)C *-N(-C-C)-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-N(-C-C=*)-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-N(-C-C)-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C(-*)-C-N(-*)-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-N(-C-C=*)-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C(-*)-C
CCNC(=O)C(C)C *-C(-*)-C-N-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N(-*)-C(-*)-C
CCNC(=O)C(C)C *-C(-*)(-*)-C-N-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C-C(-*)-N(-*)-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C(-*)(-*)-C
CCNC(=O)C(C)C *-C(-C)(-C)-C(=O)-N-C-C=*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N-C-C(-*)(-*)-*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N-C(-*)-C(-*)-*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N-C(-*)-C
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N(-*)-C-C(-*)-*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N-C-C(-*)-*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N-C(-*)(-*)-C-*
CCNC(=O)C(C)C *-C(-*)-C(-*)-N-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C-C(-*)(-*)-N-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C(-C#*)-N-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C(-C#*)-N-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C(-C#*)-N(-*)-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N(-*)-C-C=*
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N(-*)-C(-*)-C-*
CCNC(=O)C(C)C *-C-C(-C(=O)-N-C-C(-*)-*)-C(-*)-*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N(-*)-C-C
CCNC(=O)C(C)C *#C-C-N-C(=O)-C(-C)-C
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N(-*)-C-C(-*)-*
CCNC(=O)C(C)C *-C(-*)(-*)-C-N-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C-N-C(=O)-C(-C-*)-C(-*)-*
CCNC(=O)C(C)C *-C-C(-*)-N-C(=O)-C(-C-*)-C(-*)-*
CCNC(=O)C(C)C *-C-C-N(-*)-C(=O)-C(-C-*)-C(-*)-*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N-C-C
CCNC(=O)C(C)C *-C(-*)(-*)-C(-*)(-C(=O)-N-C-C=*)-C(-*)(-*)-*
CCNC(=O)C(C)C *-C(-C)(-C)-C(=O)-N-C-C
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N(-*)-C-C(-*)(-*)-*
CCNC(=O)C(C)C *-C(-C)(-C)-C(=O)-N-C-C#*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N(-*)-C(-*)-C
CCNC(=O)C(C)C *-C-C-N-C(=O)-C(-C)-C(-*)(-*)-*
CCNC(=O)C(C)C *-N(-C-C#*)-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N-C(-*)(-*)-C#*
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C(-*)-C(-*)-*
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C(-*)-C#*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N-C(-*)-C#*
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C-C(-*)(-*)-*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N-C(-*)(-*)-C
CCNC(=O)C(C)C *-C(-*)-C(-*)-N-C(=O)-C(-*)(-C)-C
CCNC(=O)C(C)C *-C-C-N(-*)-C(=O)-C(-*)(-C)-C-*
CCNC(=O)C(C)C *-C-C(-C-*)-C(=O)-N(-*)-C-C=*
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C(-*)(-*)-C#*
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C(-*)-C=*
CCNC(=O)C(C)C *-C-C(-*)(-C(=O)-N-C-C(-*)-*)-C(-*)-*
CCNC(=O)C(C)C *-C-C(-*)-N-C(=O)-C(-*)(-C-*)-C(-*)-*
CCNC(=O)C(C)C *-C-C(-*)(-C-*)-C(=O)-N-C-C(-*)-*
CCNC(=O)C(C)C *-C-C(-C)-C(=O)-N-C(-*)(-*)-C-*
CCN(CC)C(C)=O *-C(-*)-C(=O)-N(-C-C)-C-C
CCN(CC)C(C)=O *-C-C(=O)-N(-C-C)-C-C
CCN(CC)C(C)=O *-C-C(=O)-N(-C-C=*)-C-C=*
CCN(CC)C(C)=O *-C-C-N(-C-C)-C(=O)-C-*
CCN(CC)C(C)=O *-C-C-N(-C-C-*)-C(=O)-C(-*)-*
CCN(CC)C(C)=O *-C(-C)-N(-C-C)-C(-C)=O
CCN(CC)C(C)=O *-C-C-N(-C-C(-*)-*)-C(-C)=O
CCN(CC)C(C)=O *-C-C(=O)-N(-C-C#*)-C-C=*
CCN(CC)C(C)=O *-C-C-N(-C-C)-C(=O)-C(-*)-*
CCN(CC)C(C)=O *-C-C(-*)-N(-C-C(-*)-*)-C(-C)=O
CCN(CC)C(C)=O *-C-C(=O)-N(-C-C)-C(-*)-C
CCN(CC)C(C)=O *-C-C-N(-C(=O)-C(-*)-*)-C(-*)-C
CCN(CC)C(C)=O *-C-C-N(-C-C)-C(=O)-C(-*)(-*)-*
CCN(CC)C(C)=O *-C-C-N(-C(=O)-C-*)-C(-*)-C
CCN(CC)C(C)=O *-C(-*)(-*)-C(=O)-N(-C-C)-C-C
CCN(CC)C(C)=O *-C(-*)(-*)-C(=O)-N(-C-C=*)-C-C=*
CCN(CC)C(C)=O *-C-C(=O)-N(-C-C(-*)-*)-C(-*)-C
CCN(CC)C(C)=O *-C(-*)-C(=O)-N(-C-C=*)-C-C=*
CCN(CC)C(C)=O *-C-C(-*)-N(-C-C)-C(-C)=O
CCN(CC)C(C)=O *-C-C(=O)-N(-C-C)-C-C(-*)-*
CCN(CC)C(C)=O *-C(-*)-C-N(-C-C)-C(=O)-C(-*)-*
CCN(CC)C(C)=O *-C-C(=O)-N(-C-C(-*)-*)-C-C(-*)-*
CCN(CC)C(C)=O *-C-C-N(-C(=O)-C(-*)-*)-C(-*)-C-*
CCN(CC)C(C)=O *-C-C-N(-C-C=*)-C(=O)-C-*
CCN(CC)C(C)=O *-C-C(=O)-N(-C-C#*)-C-C#*
CCN(CC)C(C)=O *-C(-*)-C-N(-C-C(-*)-*)-C(=O)-C(-*)-*
CCN(CC)C(C)=O *-C(-*)-C(=O)-N(-C-C#*)-C-C#*
Sc1nnnn1 *-S-c1:n:n:n:n:1-*
Sc1nnnn1 *-S-c1:n:n:n(-*):n:1
NC(=O)Nc1ccccc1 *-c1:c:c:c(-N-C(-N)=O):c:c:1
NC(=O)Nc1ccccc1 *-c1:c:c:c:c:c:1-N(-*)-C(-N)=O
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c:c:c:c:1-*
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c:c:c:c:1
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c:c(-*):c:c:1
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c:c(:*):c(:*):c:1
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c:c:c(-*):c:1
NC(=O)Nc1ccccc1 *-c1:c:c:c:c:c:1-N-C(-N)=O
NC(=O)Nc1ccccc1 *-N-C(=O)-N(-*)-c1:c:c:c:c:c:1
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c:c(-*):c(-*):c:1
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c:c:c(-*):c:1-*
NC(=O)Nc1ccccc1 *-c1:c:c:c(-N-C(-N)=O):c:c:1-*
NC(=O)Nc1ccccc1 *-c1:c:c:c:c:c:1-N-C(=O)-N(-*)-*
NC(=O)Nc1ccccc1 *-N-C(=O)-N(-*)-c1:c:c:c:c:c:1-*
NC(=O)Nc1ccccc1 *-c1:c:c:c:c(-N-C(-N)=O):c:1
NC(=O)Nc1ccccc1 *=N-C(=O)-N-c1:c:c:c:c:c:1
NC(=O)Nc1ccccc1 *:c1:c:c:c(-N-C(-N)=O):c:c:1:*
NC(=O)Nc1ccccc1 *-N-C(=O)-N(-*)-c1:c:c:c(-*):c:c:1-*
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c:c:c(:*):c:1:*
NC(=O)Nc1ccccc1 *-c1:c:c:c(-*):c(-N-C(-N)=O):c:1
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c:c(-*):c:c:1-*
NC(=O)Nc1ccccc1 *-c1:c:c:c(-N-C(-N)=O):c(-*):c:1
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c(-*):c:c:c:c:1-*
NC(=O)Nc1ccccc1 *-N-C(=O)-N-c1:c:c(-*):c:c:c:1-*
NC(=O)Nc1ccccc1 *-c1:c:c:c(-N-C(=O)-N=*):c:c:1
NC(=O)Nc1ccccc1 *-c1:c:c:c:c:c:1-N-C(=O)-N=*
NC(=O)Nc1ccccc1 *-c1:c:c:c(-N-C(=O)-N=*):c:c:1-*
NC(=O)Nc1ccccc1 *-c1:c:c:c:c(-N-C(=O)-N=*):c:1
NC(=O)Nc1ccccc1 *-c1:c:c(-*):c(-N-C(-N)=O):c:c:1-*
COc1ccccc1Cl *-C-O-c1:c:c:c:c:c:1-Cl
COc1ccccc1Cl *-c1:c:c:c(-Cl):c(-O-C):c:1
COc1ccccc1Cl *-c1:c:c:c(-Cl):c(-O-C):c:1-*
COc1ccccc1Cl *-c1:c:c:c(-O-C):c(-Cl):c:1
COc1ccccc1Cl *-C-O-c1:c:c:c:c(-*):c:1-Cl
COc1ccccc1Cl *-c1:c:c:c(-*):c(-O-C):c:1-Cl
COc1ccccc1Cl *-c1:c:c(-Cl):c(-O-C):c:c:1-*
COc1ccccc1Cl *-c1:c:c:c:c(-Cl):c:1-O-C
COc1ccccc1Cl *-c1:c:c(-*):c(-O-C):c(-Cl):c:1
COc1ccccc1Cl *-c1:c:c:c(-O-C):c(-Cl):c:1-*
COc1ccccc1Cl *:c1:c:c(-Cl):c(-O-C):c:c:1:*
COc1ccccc1Cl *-c1:c:c(-Cl):c(-O-C):c(-*):c:1-*
COc1ccccc1Cl *-C-O-c1:c:c(-*):c:c:c:1-Cl
COc1ccccc1Cl *-C-O-c1:c(-*):c:c:c:c:1-Cl
COc1ccccc1Cl *-C-O-c1:c:c:c(-*):c:c:1-Cl
COc1ccccc1Cl *-c1:c:c:c:c(-O-C):c:1-Cl
COc1ccccc1Cl *-C-O-c1:c:c(:*):c(:*):c:c:1-Cl
COc1ccccc1Cl *-C-O-c1:c(-*):c:c(-*):c:c:1-Cl
COc1ccccc1Cl *-C-O-c1:c(-Cl):c:c:c(-*):c:1-*
COc1ccccc1Cl *-C-O-c1:c(-*):c:c:c(-*):c:1-Cl
COc1ccccc1Cl *-C-O-c1:c(-*):c(-*):c:c(-*):c:1-Cl
COc1ccccc1Cl *-C-O-c1:c(-*):c:c(-*):c(-*):c:1-Cl
COc1ccccc1Cl *-C-O-c1:c:c:c(-*):c(-*):c:1-Cl
COc1ccccc1Cl *-c1:c:c(-*):c(-O-C):c(-Cl):c:1-*
Cn1ncccc1=O *-c1:n:n(-C):c(=O):c(:*):c:1:*
Cn1ncccc1=O *-c1:c:c:c(=O):n(-C):n:1
Cn1ncccc1=O *-c1:c:n:n(-C):c(=O):c:1-*
Cn1ncccc1=O *-c1:c:c(=O):n(-C):n:c:1-*
Cn1ncccc1=O *-C-n1:n:c:c(-*):c(-*):c:1=O
Cn1ncccc1=O *-C-n1:n:c(-*):c(-*):c(-*):c:1=O
Cn1ncccc1=O *:c1:c:n:n(-C):c(=O):c:1:*
Cn1ncccc1=O *-c1:n:n(-C):c(=O):c(-*):c:1-*
Cn1ncccc1=O *-C-n1:n:c(-*):c(:*):c(:*):c:1=O
Cn1ncccc1=O *-c1:c:n:n(-C):c(=O):c:1
Cn1ncccc1=O *-C-n1:n:c:c(-*):c:c:1=O
Cn1ncccc1=O *-C-n1:n:c(-*):c:c(-*):c:1=O
Cn1ncccc1=O *-C-n1:n:c(-*):c:c:c:1=O
Cn1ncccc1=O *-c1:c:c(-*):c(=O):n(-C):n:1
Cn1ncccc1=O *-C-n1:n:c(-*):c(-*):c:c:1=O
Cn1ncccc1=O *-n1:c(=*):c(:*):c(:*):c(=O):n:1-C
nnn *-n(:*):n:n:*
nnn *-n(:n:*):n:*
nnn *:n:n:n(:*):*
nnn *:n:n:n:*
CCC(C)O *-C-C(-*)(-O)-C(-*)-C
CCC(C)O *-C-C-C(-C)-O
CCC(C)O *-C-C(-O-*)-C(-*)(-*)-C
CCC(C)O *-O-C(-C)-C-C
CCC(C)O *-C(-*)-C-C(-*)(-C)-O
CCC(C)O *-O-C(-*)(-C)-C-C
CCC(C)O *-C(-C)(-O)-C-C
CCC(C)O *-O-C(-C)-C-C#*
CCC(C)O *-C-C(-C-C)-O-*
CCC(C)O *-C(-*)(-C)-C(-*)(-C)-O
CCC(C)O *-C-C-C(-*)(-C-*)-O-*
CCC(C)O *-C-C-C(-O)-C(-*)(-*)-*
CCC(C)O *-C-C-C(-*)(-C)-O-*
CCC(C)O *-C-C-C(-*)(-O-*)-C(-*)-*
CCC(C)O *-C(-*)-C(-O)-C-C
CCC(C)O *-C-C-C(-*)(-C)-O
CCC(C)O *-C-C(-*)-C(-C-*)-O-*
CCC(C)O *-O-C(-*)(-C)-C-C(-*)-*
CCC(C)O *-C-C(-*)(-O)-C(=*)-C
CCC(C)O *-C-C(-O-*)-C(-*)-C
CCC(C)O *-O-C(-C)-C(=*)-C=*
CCC(C)O *-O-C(-C)-C(-*)-C
CCC(C)O *-C-C-C(-*)(-O)-C-*
CCC(C)O *-O-C(-C)-C-C(-*)=*
CCC(C)O *-O-C(-*)(-C)-C(-*)(-*)-C
CCC(C)O *-C-C-C(-O)-C(-*)-*
CCC(C)O *-C-C(-O)-C-C
CCC(C)O *-C-C(-O-*)-C(-*)-C=*
CCC(C)O *-C-C-C(-*)(-O)-C(-*)(-*)-*
CCC(C)O *-C-C(-*)-C(-*)(-C)-O
CCC(C)O *-O-C(-C)-C(=*)-C(-*)=*
CCC(C)O *-C-C-C(-C-*)-O-*
CCC(C)O *-C(-C)-C(-*)(-C)-O
CCC(C)O *-C-C(-O-*)-C(-*)(-*)-C=*
CCC(C)O *-C-C(=*)-C(-C)-O
CCC(C)O *-C-C(-*)-C(-O)-C(-*)(-*)-*
CCC(C)O *-C-C(-*)(-C-C(-*)-*)-O-*
CCC(C)O *-C-C(-*)(-C-C(-*)=*)-O-*
CCC(C)O *-C-C(-*)(-O)-C-C
CCC(C)O *-C-C(-*)(-O)-C-C=*
CCC(C)O *-C-C(-*)(-C-C)-O-*
CCC(C)O *-O-C(-C-C=*)-C(-*)-*
CCC(C)O *-O-C(-C)-C-C=*
CCC(C)O *-C-C-C(-C)-O-*
CCC(C)O *-O-C(-C-C#*)-C(-*)-*
CCC(C)O *-C-C(-*)-C(-C)-O
CCC(C)O *-C-C(-*)-C(-O-*)-C(-*)-*
CCC(C)O *-C-C(-C-C(-*)-*)-O-*
CCC(C)O *-O-C(-C-C)-C(-*)-*
COCCNC=O *-C(=O)-N-C-C-O-C
COCCNC=O *-C(=O)-N-C-C(-*)-O-C
COCCNC=O *-C(=O)-N(-*)-C-C-O-C
COCCNC=O *-C(=O)-N-C(-*)-C(-*)-O-C
COCCNC=O *-C(=O)-N-C(-*)-C-O-C
COCCNC=O *-C(=O)-N-C(-*)-C(=*)-O-C
COCCNC=O *-C(=O)-N(-*)-C(-*)-C-O-C
COCCNC=O *-C-O-C(-*)(-*)-C(-*)-N-C(-*)=O
COCCNC=O *-C-O-C(-*)-C-N(-*)-C(-*)=O
COCCNC=O *-C(=O)-N(-*)-C-C(-*)-O-C
COCCNC=O *-C(=O)-N(-*)-C-C(-*)(-*)-O-C
COCCNC=O *-C(=O)-N-C(-*)(-*)-C-O-C
COCCNC=O *-C(=O)-N-C(-*)-C-O-C(-*)-*
COCCNC=O *-C(=O)-N-C(-*)-C(-*)(-*)-O-C
COCCNC=O *-C(=O)-N-C-C(-*)(-*)-O-C
COCCNC=O *-C-O-C-C-N(-*)-C(-*)=O
COCCNC=O *-C-O-C-C(-*)-N(-*)-C(-*)=O
COCCNC=O *-C(=O)-N(-*)-C(-*)-C(-*)-O-C
COCCNC=O *-C(=O)-N-C-C(-*)-O-C=*
CNc1ccccc1 *-N(-C)-c1:c:c:c:c:c:1
CNc1ccccc1 *-C-N-c1:c(-*):c:c:c:c:1-*
CNc1ccccc1 *-c1:c:c:c:c:c:1-N(-*)-C
CNc1ccccc1 *-C-N(-*)-c1:c:c:c:c:c:1
CNc1ccccc1 *-C-N-c1:c:c:c:c:c:1
CNc1ccccc1 *-c1:c:c:c(-N(-*)-C):c:c:1
CNc1ccccc1 *-C-N-c1:c:c:c(-*):c:c:1
CNc1ccccc1 *-c1:c:c:c:c:c:1-N-C
CNc1ccccc1 *-N(-C=*)-c1:c:c:c:c:c:1
CNc1ccccc1 *-C(-*)-N(-*)-c1:c:c:c:c:c:1
CNc1ccccc1 *-c1:c:c:c(-N-C):c:c:1
CNc1ccccc1 *-C-N(-*)-c1:c:c:c(-*):c:c:1
CNc1ccccc1 *-C-N(-*)-c1:c:c:c:c:c:1-*
CNc1ccccc1 *-C(=*)-N(-*)-c1:c:c:c:c:c:1
CNc1ccccc1 *-c1:c:c:c(-N(-*)-C(-*)-*):c:c:1
CNc1ccccc1 *-c1:c:c:c(-N-C):c(-*):c:1
CNc1ccccc1 *-C(=*)-N-c1:c:c:c:c:c:1
CNc1ccccc1 *-c1:c:c:c:c(-N(-*)-C):c:1
CNc1ccccc1 *-C-N(-*)-c1:c:c:c:c(-*):c:1-*
CNc1ccccc1 *-c1:c:c:c:c(-N-C):c:1
CNc1ccccc1 *-c1:c:c:c:c:c:1-N(-*)-C=*
CNc1ccccc1 *-c1:c:c:c(-N(-*)-C):c:c:1-*
CNc1ccccc1 *-C-N-c1:c:c:c:c(-*):c:1
CNc1ccccc1 *-c1:c:c:c:c:c:1-N-C(-*)-*
CNc1ccccc1 *-c1:c:c:c:c:c:1-N-C=*
CNc1ccccc1 *=C-N-c1:c:c:c:c:c:1
CNc1ccccc1 *-C-N-c1:c:c:c:c:c:1-*
CNc1ccccc1 *-c1:c:c:c:c(-N-C=*):c:1
CNc1ccccc1 *-C-N-c1:c:c:c(-*):c(-*):c:1
CNc1ccccc1 *-c1:c:c:c(-N-C=*):c(-*):c:1
CNc1ccccc1 *-C-N(-*)-c1:c:c:c:c(-*):c:1
CNc1ccccc1 *-C-N-c1:c:c:c:c(-*):c:1-*
CNc1ccccc1 *-c1:c:c:c(-N-C(-*)-*):c:c:1
CNc1ccccc1 *-C(=*)-N-c1:c:c:c:c:c:1-*
CNc1ccccc1 *-c1:c:c:c(-N(-*)-C=*):c(-*):c:1
CNc1ccccc1 *-C-N(-*)-c1:c:c:c(-*):c:c:1-*
CNc1ccccc1 *-c1:c:c:c(-N-C=*):c:c:1
CNc1ccccc1 *-C(=*)-N-c1:c:c:c(-*):c:c:1
CNc1ccccc1 *-C-N-c1:c:c(-*):c:c(-*):c:1
CNc1ccccc1 *-C-N-c1:c:c:c(:*):c(:*):c:1
CNc1ccccc1 *-C-N-c1:c:c:c(-*):c:c:1-*
CNc1ccccc1 *-C-N-c1:c:c(-*):c:c(:*):c:1:*
CNc1ccccc1 *-c1:c:c:c(-N(-*)-C):c(-*):c:1
CNc1ccccc1 *-C(=*)-N-c1:c:c:c(-*):c:c:1-*
CNc1ccccc1 *-C(=*)-N(-*)-c1:c:c:c:c:c:1-*
CNc1ccccc1 *-c1:c:c:c(-N(-*)-C=*):c:c:1-*
CNc1ccccc1 *-c1:c:c:c:c(-N(-*)-C=*):c:1
CNc1ccccc1 *-c1:c:c:c(-N(-*)-C=*):c:c:1
CNc1ccccc1 *-C-N-c1:c:c(-*):c:c:c:1-*
CNc1ccccc1 *-c1:c:c:c(-*):c(-N-C):c:1
CNc1ccccc1 *-c1:c:c(-*):c:c(-N(-*)-C):c:1
CN(C=O)CC=O *-C(=O)-C-N(-C)-C(-*)=O
CN(C=O)CC=O *-C(=O)-N(-C)-C(-*)(-*)-C(-*)=O
CN(C=O)CC=O *-C-N(-C(-*)=O)-C(-*)-C(-*)=O
CN(C=O)CC=O *-C-N(-C(-*)=O)-C(-*)(-*)-C(-*)=O
CN(C=O)CC=O *-C-N(-C-C(-*)=O)-C(-*)=O
CN(C=O)CC=O *-C(=O)-C(-*)-N(-C)-C(-*)=O
CN(C=O)CC=O *-C(=O)-C(-*)-N(-C=*)-C(-*)=O
Cc1cc(C)[nH]n1 *-c1:c(-C):n:[nH]:c:1-C
Cc1cc(C)[nH]n1 *-c1:c(-C=*):n:[nH]:c:1-C
Cc1cc(C)[nH]n1 *-C-c1:[nH]:n:c(-C):c:1-*
Cc1cc(C)[nH]n1 *-C-c1:c:c(-C):n:[nH]:1
Cc1cc(C)[nH]n1 *-C-c1:c:c(-C):[nH]:n:1
Cc1cc(C)[nH]n1 *-C-c1:n:[nH]:c(-C):c:1-*
CCOC(=O)CC *-C-C(-*)-C(=O)-O-C-C
CCOC(=O)CC *-C(-*)-C(-*)-C(=O)-O-C-C
CCOC(=O)CC *-C(-C)-C(=O)-O-C-C
CCOC(=O)CC *-C-C-C(=O)-O-C-C
CCOC(=O)CC *-C-C(-*)(-*)-C(=O)-O-C(-*)-C=*
CCOC(=O)CC *-C-C(-*)(-*)-C(=O)-O-C-C
CCOC(=O)CC *-C-C-O-C(=O)-C-C
CCOC(=O)CC *-C(-*)-C(-*)(-*)-C(=O)-O-C-C
CCOC(=O)CC *-C(-*)(-C)-C(=O)-O-C-C
CCOC(=O)CC *-C(-*)-C(=*)-C(=O)-O-C-C=*
CCOC(=O)CC *-C-C-C(=O)-O-C(-*)-C
CCOC(=O)CC *-C(-*)(-*)-C(-*)(-*)-C(=O)-O-C-C
CCOC(=O)CC *-C(-*)-C(-*)(-*)-C(=O)-O-C-C=*
CCOC(=O)CC *-C(-*)-C-C(=O)-O-C(-*)-C
CCOC(=O)CC *-C-C(-*)-C(=O)-O-C(-*)-C
CCOC(=O)CC *-C(-C(=O)-O-C-C)-C(-*)(-*)-*
CCOC(=O)CC *-C-C-C(=O)-O-C-C#*
CCOC(=O)CC *-C-C-C(=O)-O-C(-*)-C-*
CCOC(=O)CC *-C-C(-*)(-*)-C(=O)-O-C(=*)-C
CCOC(=O)CC *-C(-*)-C(-*)-C(=O)-O-C-C=*
CCOC(=O)CC *-C-C(-*)(-*)-C(=O)-O-C(-*)-C
CCOC(=O)CC *-C-C-O-C(=O)-C(-*)-C-*
CCOC(=O)CC *-C(-C)-O-C(=O)-C(-*)-C
CCOC(=O)CC *-C-C(-*)-O-C(=O)-C(-*)-C
CCOC(=O)CC *-C(-C)-O-C(=O)-C-C
CCOC(=O)CC *-C(=*)-C(-*)-O-C(=O)-C(-*)-C
CCOC(=O)CC *-C-C(-*)-O-C(=O)-C-C
CCOC(=O)CC *-C-C-C(=O)-O-C-C=*
CCOC(=O)CC *-C(-*)-C(-*)-C(=O)-O-C-C#*
CCOC(=O)CC *-C-C(-*)-C(=O)-O-C-C(-*)-*
CCOC(=O)CC *-C-C-C(=O)-O-C-C(-*)-*
CCOC(=O)CC *=C-C(=*)-O-C(=O)-C-C
CCOC(=O)CC *-C(-*)-C-C(=O)-O-C-C
CCOC(=O)CC *-C(-C)-C(=O)-O-C(-*)-C(-*)-*
